item_id,item_name,sku,manufacturer,HS_Code
2.888790000008094e+18,n-Hexane,T908.1,Carl Roth,2901
2.888790000010979e+18,"n-Hexane, 2.5 l, glass",4723.2,Carl Roth,
2.888790000020116e+18,"n-Pentane, 2.5 l ROTIPURAN® ≥99 %, p.a.",4978.2,Carl Roth,
2.888790000020116e+18,"n-Pentane, 2.5 l, glass≥99 %, for synthesis",8720.3,Carl Roth,
2.888790000004234e+18,"n-Undecane, 1 l",8781.3,Carl Roth,
2.888790000002862e+18,Nalgene Laboratory Pen,2092000,HACH,
2.888790000010999e+18,"Narrow mouth bottle with ground glass joint Clear glass, 250 ml",H056.1,Carl Roth,
2.888790000010999e+18,"Narrow mouth bottle with ground glass joint Clear glass, 500 ml",H057.1,Carl Roth,
2.8887900000111693e+18,"Natural Water Standard Solution, 1000 ppm Total Dissolved Solids (TDS), 500 mL",2974749,HACH,2974749
2.888790000004651e+18,"Natural Water Standard Solution, 30 ppm Total Dissolved Solids (TDS), 500 mL",2974549,HACH,38221900
2.888790000003108e+18,"Natural Water Standard Solution, 300 ppm Total Dissolved Solids (TDS), 50 mL",2974626,Carl Roth,
2.888790000012173e+18,"Natural Water Standard Solution, 300 ppm Total Dissolved Solids (TDS), 500 mL",2974649,HACH,3822
2.8887900000179144e+18,"Natural Water Standard Solution, 3000 ppm Total Dissolved Solids (TDS), 500 mL",2974849,HACH,
2.8887900000033413e+18,"Nessler Reagent Solution, 500mL",2119449,HACH,38220019
2.8887900000047053e+18,Nessler's Reagent,8132.1,Carl Roth,
2.888790000019202e+18,netDL 1000 IP Data Logger,5555200190,OTT HydroMet,
2.888790000002655e+18,NHP 600 Sodium hydroxide pellets,WW209140,VWR Avantor®,
2.888790000009762e+18,"Nickel trace cuvette test 0.05-1.0 mg/L Ni, 20 tests",LCK537,HACH,38221900
2.8887900000047053e+18,"Nitrate cell test 1,0 - 50,0 mg/l NO₃-N",713-4029,VWR Avantor®,
2.888790000002575e+18,"Nitrate cuvette test 0.23-13.5 mg/L NO₃-N, 25 tests",LCK339,HACH,38221900
2.888790000004268e+18,"Nitrate cuvette test 5-35 mg/L NO₃-N, 25 tests",LCK340,HACH,38221900
2.8887900000024724e+18,"Nitrate IC Standard Solution, 100 ml",2661.1,Carl Roth,
2.88879000000593e+18,"Nitrate Reagent Powder Pillows, 0.3-30mg/L NO₃-N",2106169,HACH,2106169
2.888790000023781e+18,"Nitrate Reagent Set, Powder Pillows, 0.01-0.50 mg/L NO₃-N",2429800,HACH,38221900
2.8887900000025723e+18,"Nitrate Standard Solution, 1 mg/L, 500 mL",204649,HACH,
2.888790000002479e+18,"Nitrate Standard Solution, 10 mg/L, 500 mL",30749,HACH,
2.8887900000025723e+18,"Nitrate Standard Solution, 100 mg/L, 500 mL",194749,HACH,28342100
2.88879000000248e+18,"Nitrate Standard Solution, 1000 mg/L, 500 mL",1279249,HACH,38221900
2.888790000004807e+18,"Nitrate TNT, 0.2 - 30 mg/L NO₃-N",2605345,HACH,
2.888790000011075e+18,Nitrate TNTplus Vial Tests,TNT835,HACH,
2.8887900000024724e+18,"Nitrate Tube Test Reagent Set, 25 Tests",535580,Lovibond (AQUALYTIC),
2.888790000002862e+18,"NitraVer 5 Nitrate Reagent PP, 5 mL pk/100",1403599,HACH,
2.888790000004823e+18,"Nitrazine yellow (C.I. 14890), 5 g",7727.2,Carl Roth,
2.8887900000109983e+18,"Nitric acid, 2.5 l",2616.3,Carl Roth,
2.888790000013108e+18,Nitrification inhibitor for BOD (35 g),253335,HACH,
2.8887900000025754e+18,"Nitrification inhibitor NTH 600, 1 bottle, 25 mL",SM209331,HACH,90330000
2.88879000000248e+18,"Nitrification Inhibitor, 50 mL",LZQ087,HACH,38221900
2.888790000003861e+18,"Nitrite cuvette test 0.015- 0.6 mg/L NO₂-N, 25 tests",LCK341,HACH,38221900
2.888790000002479e+18,"Nitrite IC Standard Solution, 100 ml",2664.1,Carl Roth,
2.888790000011075e+18,"Nitrite Reagent Powder Pillows, 2-250 mg/L NO₂",2107569,HACH,3822.0
2.888790000002479e+18,"Nitrite standard solution, 250 mg/L NO₂-N, APHA, 500 mL",2340249,HACH,
2.888790000011076e+18,"Nitrite standard, 100 mg/L NO₂ (30.5 mg/L NO₂-N), 500 mL",LCW965,HACH,
2.888790000011076e+18,"Nitrite standard, 40 mg/L NO₂ (12.2 mg/L NO₂-N), 500 mL",LCW963,HACH,
2.888790000023415e+18,"Nitrite TNT, 0.002 - 0.500 mg/L NO₂-N",2608345,HACH,38221900.0
2.888790000004807e+18,NitriVer 3 Nitrite Reagent Powder Pillows,2107169,HACH,28043000
2.888790000010999e+18,"Nitrobenzene, 99%",A10585.36,VWR Avantor®,2904200090
2.888790000015316e+18,Nitrogen (total)	0 - 25 mg/l,LOVI535550,VWR Avantor®,38221900
2.888790000015316e+18,Nitrogen (total)	0 - 25 mg/l,LOVI535550,VWR Avantor®,3822190090
2.888790000015316e+18,Nitrogen (total)	10 - 150 mg/l,LOVI535560,VWR Avantor®,38221900
2.888790000015316e+18,Nitrogen (total)	10 - 150 mg/l,LOVI535560,VWR Avantor®,3822190090
2.8887900000047053e+18,Nitrogen (total) cell test 10 - 150 mg/l N(total),713-4038,VWR Avantor®,
2.888790000023781e+18,"Nitrogen, Ammonia TNT, 0.02 - 2.50 mg/L NH₃-N",2604545,HACH,38221900
2.888790000003918e+18,"Nitrogen, Ammonia TNT, 0.4 - 50 mg/L NH₃-N",2606945,HACH,38221900
2.88879000002317e+18,"Nitrogen, total, TNT, 0.5-25 mg/L N",2672245,HACH,38221900
2.888790000003108e+18,"Nitrogen-Ammonia Standard Solution, 50 mg/L as NH3-N, pk/16 - 10 mL Voluette Ampules",1479110,HACH,
2.888790000011169e+18,"Nitrogen-Nitrate Standard Solution, 500 mg/L as NO3-N (NIST), pk/16 - 10 mL Voluette Ampules",1426010,HACH,
2.888790000019241e+18,Non-return valve AF cartridge,DG33372,HACH,84813099
2.888790000009666e+18,Nonwoven 5 micron bag,Bag filter,KORHUS FILTER SYSTEMS,842121000000'
2.888790000002313e+18,"NT 50/2 Me Classic Edition *EU, 000010, Karcher მტვერსასრუტი",1153,Tools,
2.888790000009666e+18,O ring seals for UF membrane,O ring seals for UF membrane,,
2.8887900000023107e+18,O-RING,P1009099,Culligan,
2.8887900000023107e+18,O-RING (1),308453,Culligan,
2.888790000002311e+18,O-ring i240 EPDM for Hydracap Max Head,2203632,Culligan,
2.888790000025273e+18,OBS BUOY-7W,OBS-BUOY7,AMRO,
2.888790000003516e+18,OHAUS AX 423 E,30100608,,
2.888790000003516e+18,OHAUS Ecplorer EX 6202,83021360,,
2.88879000001361e+18,Online Training,7700000294,OTT HydroMet,
2.888790000003497e+18,Operator Tag,VAA896,HACH,
2.888790000027701e+18,OPTIBAR DP 7060 C,VGK74ACSRSP3YMHXA1MAEE00S0MM0,KROHNE,90262020.0
2.888790000026356e+18,OPTIBAR DSP 3000,VGKF40BYTSXS030XX0E0XL,KROHNE,90262020.0
2.88879000000618e+18,OPTIBAR P 1010 C,SGK19RK5S20V000Z1000,KROHNE,
2.888790000004373e+18,OPTIBAR PC 5060,1154,KROHNE,
2.888790000004373e+18,OPTIBAR PC 5060 C,VGK54AXDUSAGG0SHXA1MAEE00K00X0,KROHNE,
2.8887900000026194e+18,OPTIBAR PM 3050,VGKB4AXARFER57SHSCADD000XX,KROHNE,
2.8887900000094684e+18,OPTIBAR PM 3050 - 100bar,VGKB4AXDUSSRKYEHSAADDK00XX,KROHNE,
2.888790000003715e+18,Optibar PM 5060,PM 5060 with v-code VGK6,KROHNE,
2.8887900000094684e+18,Optibar PM 5060 - 75bar,VGK64AXDUSSGHYEHXA1MADD00K00X0,KROHNE,
2.888790000026356e+18,OPTIBAR PM 5060 C,VGK64ACDLSSG4YSHXA1LAEE000S0M0,KROHNE,90262020.0
2.8887900000158305e+18,OPTIBAR PSM 1010,VGKU4RH1S30V00SM1000,KROHNE,90262020
2.888790000027701e+18,OPTIBAR Ventile,VGKV43304P200C00,KROHNE,90262020.0
2.888790000019738e+18,OPTIBRIDGE 1210,VGSO4112201,KROHNE,
2.8887900000023127e+18,"OPTIC ASSY, 2100Q, EPA",LZV833,HACH,
2.888790000003497e+18,OPTICHECK Master V4 with Case and Tablet,90318080,KROHNE,
2.88879000002317e+18,OPTIFLEX 7200,VFAA40W200214410K10H2A113,KROHNE,
2.888790000004373e+18,OPTIFLEX 7200 C,VFAA40100021C610160H1A103,KROHNE,
2.8887900000229417e+18,OPTIFLUX 2000,VN164U104L0B110400000000000000,KROHNE,
2.8887900000229417e+18,OPTIFLUX 2000,VN154N201K0B110000000000000000,KROHNE,
2.8887900000229417e+18,OPTIFLUX 2000,VN154K201K0B110000000000000000,KROHNE,
2.8887900000229417e+18,OPTIFLUX 2000,VN154H201K0B110000000000000000,KROHNE,
2.8887900000229417e+18,OPTIFLUX 2000,VN154G201K0B110000000000000000,KROHNE,
2.8887900000229417e+18,OPTIFLUX 2000,VN154F201K0B110000000000000000,KROHNE,
2.8887900000229417e+18,OPTIFLUX 2000,VN154E201K0B110000000000000000,KROHNE,
2.8887900000229417e+18,OPTIFLUX 2000,VN144D301K0B110000000000000000,KROHNE,
2.8887900000229417e+18,OPTIFLUX 2000,VN144B301K0B110000000000000000,KROHNE,
2.8887900000229417e+18,OPTIFLUX 2000,VN1447501K0B110000000000000000,KROHNE,
2.8887900000094684e+18,OPTIFLUX 2000 DN 125 PN 16,VN140C306L0B1100000000000000 & VN340N10660010100003,KROHNE,
2.888790000002838e+18,OPTIFLUX 2000 DN100,OPTIFLUX 2000 DN100,KROHNE,
2.8887900000183444e+18,OPTIFLUX 2000 DN100 PN40,VN144B301K8B110000000000000000 & VN3444A0660010R00003,KROHNE,
2.888790000002838e+18,OPTIFLUX 2000 DN65,OPTIFLUX 2050,KROHNE,
2.888790000002838e+18,OPTIFLUX 2000 DN80 PN40,VN144A501K0B110000000000000000 & VN3444A0660010R00003,KROHNE,90261021
2.8887900000183444e+18,OPTIFLUX 2000 DN80 PN40,VN144A501K8B110000000000000000 & VN3444A0660010R00003,KROHNE,
2.888790000014478e+18,"OPTIFLUX 2000, DN100, PN16",VN144B306E5B1100000000000000,KROHNE,
2.888790000010746e+18,"OPTIFLUX 2000, DN200, PN16",VN154E306E0B1100100000000000,KROHNE,
2.888790000010994e+18,"OPTIFLUX 2000, DN250, PN16",VN154F306E0B1100100000000000,KROHNE,
2.888790000004373e+18,"OPTIFLUX 2000, DN300, PN10","OPTIFLUX 2000, DN300, PN10",KROHNE,
2.8887900000107464e+18,"OPTIFLUX 2000, DN300, PN16",VN154G306E0B1100100000000000,KROHNE,
2.888790000004373e+18,"OPTIFLUX 2000, DN300, PN63","OPTIFLUX 2000, DN300, PN63",KROHNE,
2.888790000004373e+18,"OPTIFLUX 2000, DN400, PN16","OPTIFLUX 2000, DN400, PN16",KROHNE,
2.888790000004373e+18,"OPTIFLUX 2000, DN50, PN10","OPTIFLUX 2000, DN50, PN10",KROHNE,
2.888790000004373e+18,"OPTIFLUX 2000, DN65, PN10","OPTIFLUX 2000, DN65, PN10",KROHNE,
2.888790000015669e+18,"OPTIFLUX 2050 C, DN 100, PN40",VN144B501K0B110000000000000000 & VN3442A0660010100003,KROHNE,
2.88879000001583e+18,"OPTIFLUX 2050 C, DN 150 PN16",VN144D301K0B110000000000000000 & VN3444A0660010R00003,KROHNE,90261021
2.88879000001583e+18,"OPTIFLUX 2050 C, DN 300 PN 16",VN154G301K0B110000000000000000 & VN3444A0660010R00003,KROHNE,90261021
2.888790000013156e+18,"OPTIFLUX 2050 C, DN 65 PN 16","VN1448301K0B110000000000000000, VN3442A0660010100003",KROHNE,
2.8887900000188216e+18,"OPTIFLUX 2050 C, DN 65 PN 40",VN1448501K0B1100000000000000 & VN3444A0660010R00003,KROHNE,90261021
2.88879000001583e+18,"OPTIFLUX 2050 C, DN 65 PN16",VN1448301K0B110000000000000000 & VN3444A0660010R00003,KROHNE,
2.8887900000183444e+18,"OPTIFLUX 2050 C, DN200 PN16",VN154E301K0B110000000000000000 & VN3444A0660010R00003,KROHNE,90261021
2.888790000019738e+18,"OPTIFLUX 2050 C, DN40, PN40",VN1446501K0B110000000000000000 & VN3442A0660010R00003,KROHNE,
2.8887900000188216e+18,"OPTIFLUX 2050, DN100, PN16",VN144B301K0B1100000000000000 & VN3444A0660010R00003,KROHNE,
2.888790000004722e+18,"OPTIFLUX 2300 C, DN200, PN63",SN159E201C0B1100000000000000 & VN3044A0630010GA8000,KROHNE,
2.888790000004722e+18,"OPTIFLUX 2300 C, DN250, PN63","OPTIFLUX 2300 C, DN250, PN63",KROHNE,
2.888790000004722e+18,"OPTIFLUX 2300 C, DN300, PN63",SN159G201C0B1100000000000000 & VN3044A0630010GA8000,KROHNE,
2.888790000003885e+18,"OPTIFLUX 2300 F, with IFC 300 F, IP68; DN 150 PN 40",VN144D50CD0B1120106000000000 & VN300HA06S0010100000,KROHNE,
2.888790000003885e+18,"OPTIFLUX 2300 F, with IFC 300 F, IP68; DN 200 PN 40",VN154E50CD0B1120106000000000 & VN300HA06S0010100000,KROHNE,
2.888790000003885e+18,"OPTIFLUX 2300 F, with IFC 300 F, IP68; DN 250 PN 40",VN154F50CD0B1120106000000000 & VN300HA06S0010100000,KROHNE,
2.888790000003885e+18,"OPTIFLUX 2300 F, with IFC 300 F, IP68; DN 300 PN 40",VN154G50CD0B1120106000000000 & VN300HA06S0010100000,KROHNE,
2.888790000003885e+18,"OPTIFLUX 2300 F, with IFC 300 F, IP68; DN 350 PN 40",VN154H50CD0B1120106000000000 & VN300HA06S0010100000,KROHNE,
2.888790000005812e+18,"OPTIFLUX 2300, IFC 300 W, DN400, PN10","OPTIFLUX 2300, IFC 300 W, DN400, PN10",KROHNE,
2.8887900000231706e+18,OPTIFLUX 4000 F,SN039BB16US6130102P00000000000,KROHNE,90261021
2.8887900000231706e+18,OPTIFLUX 4000 F,VN0344A16405130002600000000000,KROHNE,90261021
2.88879000002268e+18,OPTIFLUX 4000 F,SN039BA16405130002500000000000,KROHNE,
2.8887900000231706e+18,OPTIFLUX 4000 F,SN0395A16405130002500000000000,KROHNE,
2.88879000002268e+18,OPTIFLUX 4000 F,SN039DA16405130002500000000000,KROHNE,
2.888790000022739e+18,OPTIFLUX 4000 F,VN034BA1CUS6130100N00000000000,KROHNE,
2.888790000022656e+18,OPTIFLUX 4000 F,SN0397A16405130002500000000000,KROHNE,
2.8887900000231706e+18,OPTIFLUX 4000 F,SN039AA16405130000500000000000,KROHNE,
2.88879000002268e+18,OPTIFLUX 4000 F,SN049FA16405110002500000000000,KROHNE,
2.8887900000231706e+18,OPTIFLUX 4000 F,SN039AA16405130002500000000000,KROHNE,
2.8887900000231706e+18,OPTIFLUX 4000 F,VN034BA16405130002500000000000,KROHNE,90261021
2.888790000022656e+18,OPTIFLUX 4000 F,VN0347B16405130002600000000000,KROHNE,
2.8887900000231706e+18,OPTIFLUX 4000 F,VN034BA16US6130102N00000000000,KROHNE,90261021
2.88879000002268e+18,OPTIFLUX 4000 F,SN049GA16405110002500000000000,KROHNE,
2.8887900000231706e+18,OPTIFLUX 4000 F,VN034DA16405130002500000000000,KROHNE,90261021
2.8887900000231706e+18,OPTIFLUX 4000 F,VN044FA16405110002500000000000,KROHNE,90261021
2.88879000002268e+18,OPTIFLUX 4000 F,SN0292A164051E0002P00000000000,KROHNE,
2.8887900000231706e+18,OPTIFLUX 4000 F,VN044GA16405110002500000000000,KROHNE,90261021
2.88879000002345e+18,OPTIFLUX 4000 F,VN034AA16405130002600000000000,KROHNE,90261021
2.88879000002345e+18,OPTIFLUX 4000 F,VN034BB16US6130102000000000000,KROHNE,
2.88879000002317e+18,OPTIFLUX 4000 F,SN0397B164S5130002P00000000000,KROHNE,90261021
2.88879000002268e+18,OPTIFLUX 4000 F,VN034BB16U07130112600000000000,KROHNE,
2.88879000002268e+18,OPTIFLUX 4000 F,SN039AA16405130002600000000000,KROHNE,
2.88879000002317e+18,OPTIFLUX 4000 F,SN039AB164S5130002P00000000000,KROHNE,90261021
2.88879000002268e+18,OPTIFLUX 4000 F,VN034AB16405130002600000000000,KROHNE,
2.888790000010324e+18,"OPTIFLUX 4000, DN100",VN034BA01K01110000000000000000,KROHNE,
2.888790000004373e+18,"OPTIFLUX 4000, DN100, PN10","OPTIFLUX 4000, DN100, PN10",KROHNE,
2.888790000010324e+18,"OPTIFLUX 4000, DN150",VN034DA01KS11A0000P00000000000,KROHNE,
2.888790000004373e+18,"OPTIFLUX 4000, DN200",VN044EA01K01110000000000000000,KROHNE,
2.888790000004373e+18,"OPTIFLUX 4000, DN25, PN63","OPTIFLUX 4000, DN25, PN63",KROHNE,
2.888790000004373e+18,"OPTIFLUX 4000, DN250",VN044FA01K01110000000000000000,KROHNE,
2.888790000004373e+18,"OPTIFLUX 4000, DN400, PN10","OPTIFLUX 4000, DN400, PN10",KROHNE,
2.888790000010324e+18,"OPTIFLUX 4000, DN50",VN0347A01K01110000000000000000,KROHNE,
2.888790000022105e+18,"OPTIFLUX 4000, DN50, PN 40",VN0347501305110000000000000000,KROHNE,90261021
2.888790000010324e+18,"OPTIFLUX 4000, DN50-2",VN0347A01KS11A0000P00000000000,KROHNE,
2.888790000022105e+18,"OPTIFLUX 4000, DN65",VN0348301305110000000000000000,KROHNE,
2.888790000004373e+18,"OPTIFLUX 4000, DN65, PN63","OPTIFLUX 4000, DN65, PN63",KROHNE,
2.888790000003497e+18,"OPTIFLUX 6000, DN 2,5-150",VN224ES01C00B00000000000,KROHNE,
2.8887900000041165e+18,OPTIFLUX 6050 C DN80 IFC050,OPTIFLUX 6050 C DN80 IFC050,KROHNE,
2.88879000002268e+18,OPTIMASS 6000 08,VE714S0KE00010100107000,KROHNE,90261021
2.8887900000226806e+18,OPTIMASS 6000 15,VE734S0KE00010100107000,KROHNE,
2.8887900000226806e+18,OPTIMASS 6000 15,VE734S0ME00010100107000,KROHNE,
2.8887900000226806e+18,OPTIMASS 6000 15,VE734S0KD0K010100007000,KROHNE,90261021
2.8887900000226806e+18,OPTIMASS 6000 50,VE754S0PE0K010100007000,KROHNE,90261021
2.888790000014969e+18,OPTIMASS 6400 F (DN 15 PN 40),VE734S0BA0K0W0100G07K00,KROHNE,
2.888790000014969e+18,OPTIMASS 6400 F (DN 25 PN 40),VE744S0CA0K0W0100007K00,KROHNE,
2.888790000022069e+18,OPTIMASS 7400 C,VE174T0RE0A010010006000,KROHNE,
2.888790000017341e+18,Optimass MFS 1000 15,VE834S0DA0G000100007000,KROHNE,90261021.0
2.8887900000226806e+18,Optimass MFS 1000 15,VE834S0KD0G010100007000,KROHNE,90261021
2.888790000017341e+18,Optimass MFS 1000 25,VE844S0DA0G000100007000,KROHNE,
2.8887900000226806e+18,Optimass MFS 3000 03,VE034S0KE0A010100007000,KROHNE,90261021
2.8887900000226806e+18,Optimass MFS 3000 04,VE044S0KE0A010100007000,KROHNE,90261021
2.888790000014153e+18,Optimass MFS 7000 80T,VE174T0FA0G000000006000,KROHNE,
2.888790000008416e+18,Option Optisound / -switch,S150910000,KROHNE,
2.888790000025188e+18,OPTISENS CL 1100,VGAE4572110200001,KROHNE,90278990.0
2.8887900000034683e+18,OPTISENS TUR 2000,VGAW4A4A1B1A1BA5111,KROHNE,
2.888790000005839e+18,OPTISONIC 6000 (V2) Portable DN200 - DN4000,VNE14E507D00000100000000010000,KROHNE,
2.888790000012974e+18,OPTISONIC 6000 (V2) Portable DN200 - DN4000-2,VNE10E507000000100000000010000,KROHNE,
2.8887900000024074e+18,OPTISONIC 6000 (V2) Portable DN50 - DN1500,VNE148607D00000100000000010000,KROHNE,9027
2.888790000004373e+18,"OPTISONIC 6000 (V2) Stationary DN15-100, UFC300",1155,KROHNE,
2.888790000018814e+18,"OPTISONIC 6000 (V2) Stationary DN200 - DN4000 | 8"" - 160""",VNE24E007D2S000100000300000000,KROHNE,
2.888790000005733e+18,OPTISONIC 6000 (V2) Stationary DN200-4000,VNE24E007D2S000100000000000000,KROHNE,
2.888790000018814e+18,"OPTISONIC 6000 (V2) Stationary DN50 - DN400 | 2"" - 16""",VNE247007D2S000100000300000000,KROHNE,
2.888790000004374e+18,"OPTISONIC 6000 (V2) Stationary DN50-400, UFC300",1156,KROHNE,
2.888790000002959e+18,OPTISONIC 6300 W DN50 - DN400,1157,KROHNE,
2.888790000011305e+18,OPTISOUND 3010 C,VF344XXAGHKMAX00,KROHNE,
2.8887900000094684e+18,OPTISOUND 3020 C,VF354XXAGHAMAX00,KROHNE,9026
2.888790000014478e+18,OPTISOUND 3020 C 55kHz,VF354XXBGHAMAX00,KROHNE,
2.8887900000188216e+18,OPTISOUND 3020 C 55kHz ultrasonic sensor,VF354XXAGPKMAX00,KROHNE,90261029
2.888790000011134e+18,OPTISOUND 3020 C-1,VF354XXAGHKMAX00,KROHNE,
2.888790000016852e+18,OPTISWIRL 4200,VG1641450400010130201100000030,KROHNE,
2.888790000022778e+18,OPTISWIRL 4200 F -Ex,VG1641BDAB002111E0101000000030,KROHNE,
2.888790000022778e+18,OPTISWIRL 4200 F -Ex,VG16417AA4002111E0101000000030,KROHNE,
2.888790000022778e+18,OPTISWIRL 4200 F -Ex,VG1641DDAB002111E0101000000030,KROHNE,
2.888790000022778e+18,OPTISWIRL 4200 F -Ex,VG1641DBAA002111E0101000000030,KROHNE,
2.888790000022778e+18,OPTISWIRL 4200 F -Ex,VG16417BA6002111E0101000000030,KROHNE,
2.888790000019637e+18,OPTISWIRL 4200 Vortex Flowmeter,VG1641AAFA001C0110101001100030,KROHNE,
2.888790000008416e+18,OPTISWITCH 4000,VF394XXSNHCP4001,KROHNE,
2.8887900000158305e+18,OPTISWITCH 4000 C,OPTISWITCH 4000 C,KROHNE,
2.8887900000026194e+18,OPTISWITCH 5100 C,VF104XXGAVXVNX000,KROHNE,
2.8887900000094684e+18,OPTISWITCH 5200 C - 1200,VF114XXGAVXMR200. Probe Length 1200 mm,KROHNE,
2.8887900000094684e+18,OPTISWITCH 5200 C - 400,VF114XXGAVXMR200. Probe length 400mm,KROHNE,
2.8887900000048205e+18,OPTISYS CL 1100 with MAC 100,MAC 100 converter/Optisys CL,KROHNE,
2.8887900000034683e+18,OPTISYS TUR 1060,VGAS02121521101,KROHNE,
2.888790000014478e+18,OPTITEMP TR/C-A 10-23(TRA-P14),VTS14L013200P0Z010000000000000,KROHNE,
2.888790000014478e+18,OPTITEMP TR/C-A 10-23(TRA-S11),VTS142013432101010000000000000,KROHNE,
2.888790000027394e+18,OPTITEMP TRA-W30,VTE2430322450065000000003000,KROHNE,90251900.0
2.888790000027394e+18,OPTITEMP TT 12 R,VTT14140332000300000000,KROHNE,90303320.0
2.888790000004373e+18,OPTIWAVE 1400 C,OPTIWAVE 1400 C,KROHNE,
2.888790000025578e+18,Optiwave 1520,VFDM0012110000120,KROHNE,90261029.0
2.88879000002317e+18,OPTIWAVE 5400 C/F,VFDB401100214410342L1A103,KROHNE,
2.8887900000129853e+18,OPTIWAVE 7500 C,VFDF40W100212410130LC0000,KROHNE,
2.888790000004373e+18,OPTIWAVE 7500 C/F,OPTIWAVE 7500 C/F,KROHNE,
2.888790000007766e+18,"Orbisphere 3100 LDO Portable Industrial kit with EU power plug and ¼"" inlet tubing",DGK3100-MI1040,HACH,
2.8887900000070564e+18,Orbisphere 6110 Annual Maintenance,6110,VORTEX Water Engineering,
2.888790000005155e+18,"Orbisphere K1100 LDO Sensor Kit, 0-2000 ppb, 410 controller, ¼"" flow chamber, wall mount",K1100-KTO-W-IMP,HACH,9027.0
2.888790000011076e+18,"Organic Acids cuvette test 50-2500 mg/L, 25 tests",LCK365,HACH,
2.888790000002311e+18,"Oring I 36,6 Feed/ Concentr Adapt.",2203635,Culligan,
2.888790000002312e+18,"ORP buffer solution, 200 mV, 500 mL",25M2A1001-115,HACH,38221900
2.8887900000109983e+18,"ortho-Phosphoric acid, 2.5 l, plastic",9079.2,Carl Roth,
2.88879000001361e+18,OTT RLS radar sensor for water level measurement - 25.3 GHz,6310900192-D-M-E,OTT HydroMet,90261029
2.88879000001361e+18,OTT SLD Side-Looking Doppler Flow Sensor,2230003090,OTT HydroMet,
2.888790000022877e+18,"OTT Small Current Meter C2, basic unit",1015000536,OTT HydroMet,
2.88879000001361e+18,OTT SVR 100 Surface Velocity Radar (EU-Version),6315100390,OTT HydroMet,
2.888790000017667e+18,"Oxalic acid solutionROTI®Volum 0,05 mol/l - 0,1 N, volumetric standard solution",CN59.1,Carl Roth,29171100.0
2.888790000004395e+18,"Oxygen Scavenger Reagent Set, 3-450µg/L DEHA",2446600,HACH,3822
2.888790000008248e+18,"Ozone Accuvac, LR, 0.01-0.25 mg/L O₃, pk/25",2516025,HACH,
2.888790000008248e+18,"Ozone Accuvac, MR, 0.01-0.75 mg/L O₃",2517025,HACH,
2.8887900000128174e+18,Packaging & Logistics Germany to Georgia,Packaging&Logistics,VORTEX Water Engineering,
2.88879000000758e+18,Packaging Fee,Packaging Fee,,
2.8887900000208343e+18,"Packing, standard form, DN 15, 1.4404/1.4310, PTFE-carbon",00000003663,Samson Group,84819000
2.888790000002312e+18,"Paddle tester, total aerobic bacteria, total coliforms, 10 pieces",2610910,HACH,38210000
2.888790000005546e+18,"Paddle tester, total aerobic bacteria, yeast and mold, 10 pieces",2610810,HACH,
2.888790000023378e+18,"Pair of sample cells, 10mm, Quartz",4822800,HACH,70200080
2.888790000016216e+18,"PAN Indicator Solution, 0.1% (50mL SCDB)",2122426,HACH,38221900.0
2.888790000025188e+18,"PANEL K800 SERBEST KLOR, AMPEROMETRİK 0÷5ppm 240V KOMPACT DPT200 PVDF-T/SC/FPM",KPS04PM00000/ DPT200NPE0000,SECO,
2.8887900000034964e+18,Panel Mount Kit for SC1000 Digital Controller,6169900,HACH,
2.888790000014745e+18,"Pasteur pipettes graduated 3 ml, Non-sterile, 1 x 500",1CAY.1,Carl Roth,39269097
2.888790000006975e+18,"Pasteur pipettes graduated Filling volume 3.2 ml, 3 ml, Non-sterile, 1 x 500, 155 mm",EA65.1,Carl Roth,
2.888790000008094e+18,"Pasteur pipettes with folding bellows graduated, 1.5 ml, 134 mm",TT22.1,Carl Roth,39269097.0
2.888790000012232e+18,PE Air distributor 40/2x32,PE Air distributor 40/2x32,ATB Water GmbH,
2.888790000006538e+18,Penetration thermometer digital,1EN2.1,Carl Roth,90251900.0
2.888790000004998e+18,PENTAIR EASY20-CB80/38M-GI,EASY20-CB80/38M-GI,Pentair,
2.8887900000109983e+18,Petroleum ether 40-60 °C,0731.1,Carl Roth,
2.888790000004395e+18,"Petroleum ether 40-60 °C, 5 l, aluminium",CP44.3,Carl Roth,
2.8887900000073293e+18,"pH 7.000 Certified Reference Material CRM Buffer Standard Solution, 500 mL",S11M004,HACH,38221900
2.8887900000060703e+18,"pH 9.180 Certified Reference Material CRM Buffer Standard Solution, IUPAC, 500 mL",S11M006,HACH,
2.888790000016356e+18,"pH Buffer Solution, pH 10.01, 500 mL",2283649.99,HACH,38221900
2.8887900000033413e+18,"pH Buffer Solution, pH 4.01, 500 mL",2283449.99,HACH,38221900
2.8887900000033413e+18,"pH Buffer Solution, pH 7.00, 500 mL",2283549.99,HACH,3822
2.888790000003267e+18,"pH electrode 5334T, with PT1000, 0-100 ºC, 5 bar, MP-4 connector",LZU5334T.97.002,HACH,90278930
2.888790000002667e+18,pH Electrode for 8362 Ultrapure Water Sensor,08362=A=2000,HACH,9027
2.888790000002315e+18,"pH Electrode Storage Solution, 500 mL",2756549,HACH,3822.0
2.888790000002312e+18,"pH Electrode Storage Solution, 500 mL (1)",1158,HACH,
